year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,3,1717,1721,-4,1837,1904,-27,EV,4202,N16571,EWR,STL,124,872,17,21,2013-09-03T21:00:00Z
2013,9,3,1718,1720,-2,1827,1851,-24,EV,4109,N23139,EWR,BNA,105,748,17,20,2013-09-03T21:00:00Z
2013,9,3,1718,1550,88,1904,1730,94,MQ,3416,N519MQ,LGA,RDU,67,431,15,50,2013-09-03T19:00:00Z
2013,9,3,1719,1655,24,2001,2005,-4,VX,413,N642VA,JFK,LAX,312,2475,16,55,2013-09-03T20:00:00Z
2013,9,3,1720,1725,-5,1916,1933,-17,EV,5678,N14952,EWR,CVG,92,569,17,25,2013-09-03T21:00:00Z
2013,9,3,1720,1730,-10,1935,1950,-15,F9,837,N207FR,LGA,DEN,212,1620,17,30,2013-09-03T21:00:00Z
2013,9,3,1720,1700,20,2031,2027,4,UA,512,N597UA,JFK,SFO,337,2586,17,0,2013-09-03T21:00:00Z
2013,9,3,1722,1725,-3,2003,2015,-12,UA,498,N444UA,EWR,IAH,179,1400,17,25,2013-09-03T21:00:00Z
2013,9,3,1723,1729,-6,1853,1905,-12,B6,86,N274JB,JFK,ROC,55,264,17,29,2013-09-03T21:00:00Z
2013,9,3,1723,1720,3,1833,1840,-7,UA,1064,N37408,EWR,BOS,40,200,17,20,2013-09-03T21:00:00Z
2013,9,3,1724,1700,24,1941,1955,-14,WN,3928,N723SW,EWR,HOU,182,1411,17,0,2013-09-03T21:00:00Z
2013,9,3,1725,1729,-4,2022,2049,-27,VX,193,N630VA,EWR,SFO,339,2565,17,29,2013-09-03T21:00:00Z
2013,9,3,1729,1735,-6,2022,2029,-7,UA,1109,N14106,EWR,MCO,140,937,17,35,2013-09-03T21:00:00Z
2013,9,3,1730,1735,-5,2013,2044,-31,DL,1543,N624AG,JFK,SEA,326,2422,17,35,2013-09-03T21:00:00Z
2013,9,3,1730,1730,0,1901,1910,-9,WN,318,N948WN,EWR,STL,121,872,17,30,2013-09-03T21:00:00Z
2013,9,3,1730,1725,5,2005,2016,-11,UA,263,N536UA,EWR,SAN,298,2425,17,25,2013-09-03T21:00:00Z
2013,9,3,1731,1735,-4,1908,1933,-25,EV,4154,N13949,EWR,DTW,80,488,17,35,2013-09-03T21:00:00Z
2013,9,3,1731,1735,-4,2045,2048,-3,B6,263,N806JB,JFK,SEA,327,2422,17,35,2013-09-03T21:00:00Z
2013,9,3,1731,1709,22,2016,1954,22,B6,327,N629JB,EWR,MCO,135,937,17,9,2013-09-03T21:00:00Z
2013,9,3,1731,1729,2,1941,2004,-23,UA,1580,N37413,EWR,LAS,277,2227,17,29,2013-09-03T21:00:00Z
2013,9,3,1732,1735,-3,2042,2055,-13,AA,2351,N375AA,JFK,MIA,161,1089,17,35,2013-09-03T21:00:00Z
2013,9,3,1733,1340,233,2049,1650,239,DL,1779,N948DL,LGA,FLL,152,1076,13,40,2013-09-03T17:00:00Z
2013,9,3,1734,1735,-1,1915,1929,-14,US,687,N604AW,EWR,CLT,82,529,17,35,2013-09-03T21:00:00Z
2013,9,3,1735,1725,10,2013,2037,-24,UA,617,N535UA,EWR,SFO,314,2565,17,25,2013-09-03T21:00:00Z
2013,9,3,1737,1735,2,1948,2000,-12,WN,401,N249WN,LGA,DEN,214,1620,17,35,2013-09-03T21:00:00Z
2013,9,3,1738,1725,13,1933,1921,12,EV,3850,N12552,EWR,DAY,88,533,17,25,2013-09-03T21:00:00Z
2013,9,3,1740,1748,-8,2035,2035,0,B6,299,N504JB,LGA,MCO,133,950,17,48,2013-09-03T21:00:00Z
2013,9,3,1745,1754,-9,1927,1955,-28,DL,1321,N337NW,EWR,MSP,146,1008,17,54,2013-09-03T21:00:00Z
2013,9,3,1747,1755,-8,2001,2015,-14,MQ,3713,N735MQ,LGA,XNA,152,1147,17,55,2013-09-03T21:00:00Z
2013,9,3,1748,1755,-7,1852,1921,-29,B6,1407,N358JB,JFK,IAD,47,228,17,55,2013-09-03T21:00:00Z
2013,9,3,1749,1734,15,2019,2000,19,FL,623,N336AT,LGA,ATL,107,762,17,34,2013-09-03T21:00:00Z
2013,9,3,1750,1538,132,1907,1658,129,EV,4580,N16961,EWR,MKE,109,725,15,38,2013-09-03T19:00:00Z
2013,9,3,1750,1748,2,2029,2102,-33,UA,1266,N36469,EWR,LAX,308,2454,17,48,2013-09-03T21:00:00Z
2013,9,3,1751,1755,-4,1930,1932,-2,EV,5287,N600QX,LGA,MSN,111,812,17,55,2013-09-03T21:00:00Z
2013,9,3,1751,1735,16,2023,1938,45,YV,2751,N906FJ,LGA,CLT,84,544,17,35,2013-09-03T21:00:00Z
2013,9,3,1751,1800,-9,1915,1917,-2,US,2191,N746UW,LGA,DCA,41,214,18,0,2013-09-03T22:00:00Z
2013,9,3,1752,1730,22,2005,1950,15,EV,5298,N608QX,LGA,OMA,152,1148,17,30,2013-09-03T21:00:00Z
2013,9,3,1752,1755,-3,2033,2055,-22,AA,1185,N3KSAA,LGA,DFW,178,1389,17,55,2013-09-03T21:00:00Z
2013,9,3,1753,1800,-7,2125,2118,7,DL,2139,N343NB,LGA,MIA,160,1096,18,0,2013-09-03T22:00:00Z
2013,9,3,1754,1755,-1,2014,2028,-14,DL,1629,N394DA,JFK,LAS,285,2248,17,55,2013-09-03T21:00:00Z
2013,9,3,1755,1805,-10,1940,1950,-10,AA,353,N590AA,LGA,ORD,111,733,18,5,2013-09-03T22:00:00Z
2013,9,3,1755,1731,24,1902,1849,13,B6,2580,N374JB,EWR,BOS,41,200,17,31,2013-09-03T21:00:00Z
2013,9,3,1755,1800,-5,1930,1913,17,US,2158,N949UW,LGA,BOS,37,184,18,0,2013-09-03T22:00:00Z
2013,9,3,1757,1635,82,1902,1815,47,MQ,2949,N686MQ,JFK,BNA,105,765,16,35,2013-09-03T20:00:00Z
2013,9,3,1757,1800,-3,2017,2102,-45,B6,359,N516JB,JFK,BUR,305,2465,18,0,2013-09-03T22:00:00Z
2013,9,3,1757,1800,-3,2057,2130,-33,B6,415,N658JB,JFK,SFO,330,2586,18,0,2013-09-03T22:00:00Z
2013,9,3,1757,1800,-3,1909,1920,-11,WN,441,N750SA,EWR,MDW,108,711,18,0,2013-09-03T22:00:00Z
2013,9,3,1757,1749,8,2043,2052,-9,UA,535,N560UA,JFK,LAX,311,2475,17,49,2013-09-03T21:00:00Z
2013,9,3,1759,1720,39,2027,2030,-3,AA,291,N3JLAA,JFK,AUS,185,1521,17,20,2013-09-03T21:00:00Z
2013,9,3,1759,1805,-6,1959,1953,6,OO,5568,N795SK,LGA,CLE,66,419,18,5,2013-09-03T22:00:00Z
2013,9,3,1759,1759,0,2113,2052,21,UA,273,N585UA,EWR,PBI,158,1023,17,59,2013-09-03T21:00:00Z
2013,9,3,1801,1805,-4,2003,2033,-30,UA,485,N457UA,EWR,DEN,212,1605,18,5,2013-09-03T22:00:00Z
2013,9,3,1802,1810,-8,2001,1955,6,MQ,3526,N534MQ,LGA,CMH,68,479,18,10,2013-09-03T22:00:00Z
2013,9,3,1804,1740,24,2037,2035,2,AA,67,N3JKAA,JFK,SAN,308,2446,17,40,2013-09-03T21:00:00Z
2013,9,3,1806,1759,7,2043,2031,12,DL,61,N680DA,LGA,ATL,103,762,17,59,2013-09-03T21:00:00Z
2013,9,3,1809,1813,-4,2048,2128,-40,UA,1189,N76514,EWR,SNA,299,2434,18,13,2013-09-03T22:00:00Z
2013,9,3,1810,1815,-5,2016,2013,3,DL,2019,N377NW,LGA,MSP,141,1020,18,15,2013-09-03T22:00:00Z
2013,9,3,1810,1815,-5,1941,1957,-16,UA,1053,N73275,EWR,CLE,59,404,18,15,2013-09-03T22:00:00Z
2013,9,3,1812,1815,-3,2034,2041,-7,DL,926,N326NB,EWR,ATL,102,746,18,15,2013-09-03T22:00:00Z
2013,9,3,1814,1815,-1,1950,1947,3,9E,3513,N916XJ,LGA,MKE,107,738,18,15,2013-09-03T22:00:00Z
2013,9,3,1814,1820,-6,2025,2041,-16,9E,4245,N8525B,JFK,CHS,96,636,18,20,2013-09-03T22:00:00Z
2013,9,3,1814,1820,-6,2115,2145,-30,DL,83,N936DL,JFK,MIA,155,1089,18,20,2013-09-03T22:00:00Z
2013,9,3,1817,1815,2,2047,2128,-41,DL,17,N199DN,JFK,LAX,307,2475,18,15,2013-09-03T22:00:00Z
2013,9,3,1817,1828,-11,2017,2034,-17,US,2039,N126UW,EWR,CLT,81,529,18,28,2013-09-03T22:00:00Z
2013,9,3,1819,1829,-10,2038,2040,-2,EV,5268,N713EV,LGA,CLT,81,544,18,29,2013-09-03T22:00:00Z
2013,9,3,1820,1712,68,1930,1844,46,B6,408,N283JB,JFK,PWM,49,273,17,12,2013-09-03T21:00:00Z
2013,9,3,1820,1830,-10,2122,2157,-35,UA,389,N589UA,JFK,SFO,341,2586,18,30,2013-09-03T22:00:00Z
2013,9,3,1820,1827,-7,2031,2034,-3,US,425,N520UW,JFK,CLT,84,541,18,27,2013-09-03T22:00:00Z
2013,9,3,1821,1825,-4,2151,2137,14,DL,1854,N317NB,LGA,FLL,161,1076,18,25,2013-09-03T22:00:00Z
2013,9,3,1821,1830,-9,1925,1940,-15,MQ,3044,N642MQ,JFK,BWI,43,184,18,30,2013-09-03T22:00:00Z
2013,9,3,1822,1825,-3,2035,2037,-2,DL,2044,N351NW,JFK,DTW,80,509,18,25,2013-09-03T22:00:00Z
2013,9,3,1824,1830,-6,2145,2150,-5,UA,394,N574UA,EWR,SFO,345,2565,18,30,2013-09-03T22:00:00Z
2013,9,3,1824,1830,-6,1956,1950,6,MQ,3486,N507MQ,LGA,BNA,99,764,18,30,2013-09-03T22:00:00Z
2013,9,3,1825,1810,15,2003,1945,18,WN,1368,N272WN,LGA,BNA,108,764,18,10,2013-09-03T22:00:00Z
2013,9,3,1827,1830,-3,2125,2140,-15,B6,305,N828JB,EWR,FLL,161,1065,18,30,2013-09-03T22:00:00Z
2013,9,3,1828,1830,-2,1956,2010,-14,MQ,3134,N539MQ,EWR,ORD,108,719,18,30,2013-09-03T22:00:00Z
2013,9,3,1829,1815,14,2204,2135,29,AA,1611,N3CYAA,LGA,MIA,156,1096,18,15,2013-09-03T22:00:00Z
2013,9,3,1829,1835,-6,2120,2158,-38,AS,5,N419AS,EWR,SEA,323,2402,18,35,2013-09-03T22:00:00Z
2013,9,3,1830,1735,55,2038,1944,54,EV,4091,N14902,EWR,IND,96,645,17,35,2013-09-03T21:00:00Z
2013,9,3,1833,1830,3,2106,2105,1,WN,200,N751SW,EWR,MSY,172,1167,18,30,2013-09-03T22:00:00Z
2013,9,3,1834,1620,134,2018,1828,110,9E,3350,N605LR,JFK,RDU,73,427,16,20,2013-09-03T20:00:00Z
2013,9,3,1834,1829,5,2138,2143,-5,UA,1214,N73299,EWR,LAX,323,2454,18,29,2013-09-03T22:00:00Z
2013,9,3,1837,1820,17,2026,2000,26,EV,5503,N615QX,LGA,PIT,52,335,18,20,2013-09-03T22:00:00Z
2013,9,3,1838,1842,-4,2014,2019,-5,EV,5274,N750EV,LGA,BNA,102,764,18,42,2013-09-03T22:00:00Z
2013,9,3,1839,1845,-6,2149,2210,-21,AA,177,N339AA,JFK,SFO,340,2586,18,45,2013-09-03T22:00:00Z
2013,9,3,1840,1825,15,2058,2121,-23,DL,1576,N3745B,JFK,SAN,290,2446,18,25,2013-09-03T22:00:00Z
2013,9,3,1843,1855,-12,2023,2035,-12,AA,359,N434AA,LGA,ORD,110,733,18,55,2013-09-03T22:00:00Z
2013,9,3,1844,1829,15,2026,2010,16,UA,589,N853UA,EWR,ORD,107,719,18,29,2013-09-03T22:00:00Z
2013,9,3,1846,1853,-7,2101,2100,1,US,1815,N554UW,LGA,CLT,83,544,18,53,2013-09-03T22:00:00Z
2013,9,3,1847,1850,-3,2257,2200,NA,AA,119,N3FCAA,EWR,LAX,NA,2454,18,50,2013-09-03T22:00:00Z
2013,9,3,1848,1729,79,2045,1947,58,UA,1635,N34460,EWR,PHX,261,2133,17,29,2013-09-03T21:00:00Z
2013,9,3,1849,1850,-1,2228,2220,8,VX,29,N632VA,JFK,SFO,357,2586,18,50,2013-09-03T22:00:00Z
2013,9,3,1850,1855,-5,2137,2200,-23,VX,169,N640VA,EWR,LAX,311,2454,18,55,2013-09-03T22:00:00Z
2013,9,3,1851,1759,52,2025,1938,47,UA,691,N480UA,LGA,ORD,107,733,17,59,2013-09-03T21:00:00Z
2013,9,3,1851,1900,-9,2030,2018,12,US,2193,N770UW,LGA,DCA,49,214,19,0,2013-09-03T23:00:00Z
2013,9,3,1852,1900,-8,2111,2104,7,9E,3445,N905XJ,LGA,DSM,134,1031,19,0,2013-09-03T23:00:00Z
2013,9,3,1852,1855,-3,2147,2216,-29,B6,669,N760JB,JFK,SJC,331,2569,18,55,2013-09-03T22:00:00Z
2013,9,3,1852,1824,28,2123,2129,-6,B6,1013,N569JB,JFK,LGB,302,2465,18,24,2013-09-03T22:00:00Z
2013,9,3,1853,1838,15,2022,2017,5,B6,1202,N247JB,JFK,BUF,56,301,18,38,2013-09-03T22:00:00Z
2013,9,3,1854,1900,-6,2027,2012,15,US,2160,N948UW,LGA,BOS,44,184,19,0,2013-09-03T23:00:00Z
2013,9,3,1855,1859,-4,2132,2126,6,FL,685,N966AT,LGA,ATL,100,762,18,59,2013-09-03T22:00:00Z
2013,9,3,1855,1900,-5,2131,2132,-1,DL,947,N976DL,LGA,ATL,99,762,19,0,2013-09-03T23:00:00Z
2013,9,3,1855,1845,10,2118,2046,32,DL,2131,N333NW,LGA,DTW,75,502,18,45,2013-09-03T22:00:00Z
2013,9,3,1856,1904,-8,2018,2030,-12,EV,4224,N14543,EWR,MKE,110,725,19,4,2013-09-03T23:00:00Z
2013,9,3,1858,1900,-2,2202,2212,-10,DL,1643,N711ZX,JFK,SEA,326,2422,19,0,2013-09-03T23:00:00Z
2013,9,3,1859,1900,-1,2117,2154,-37,9E,3429,N903XJ,JFK,JAX,113,828,19,0,2013-09-03T23:00:00Z
2013,9,3,1859,1859,0,2045,2127,-42,DL,801,N3747D,JFK,PHX,271,2153,18,59,2013-09-03T22:00:00Z
2013,9,3,1859,1900,-1,2235,2232,3,DL,1465,N727TW,JFK,SFO,358,2586,19,0,2013-09-03T23:00:00Z
2013,9,3,1859,1900,-1,2128,2122,6,DL,1715,N338NB,LGA,MSY,150,1183,19,0,2013-09-03T23:00:00Z
2013,9,3,1900,1905,-5,2106,2101,5,DL,1473,N355NB,LGA,MEM,124,963,19,5,2013-09-03T23:00:00Z
2013,9,3,1901,1910,-9,2159,2210,-11,AA,1193,N3JEAA,LGA,DFW,175,1389,19,10,2013-09-03T23:00:00Z
2013,9,3,1901,1905,-4,2042,2025,17,WN,381,N776WN,LGA,MKE,107,738,19,5,2013-09-03T23:00:00Z
2013,9,3,1902,1830,32,2146,2137,9,DL,2391,N906DE,JFK,TPA,136,1005,18,30,2013-09-03T22:00:00Z
2013,9,3,1903,1903,0,2054,2109,-15,EV,5795,N18101,EWR,CLT,84,529,19,3,2013-09-03T23:00:00Z
2013,9,3,1904,1903,1,2024,2034,-10,EV,4195,N14105,EWR,BNA,104,748,19,3,2013-09-03T23:00:00Z
2013,9,3,1904,1905,-1,2120,2134,-14,9E,3285,N601LR,JFK,MSY,155,1182,19,5,2013-09-03T23:00:00Z
2013,9,3,1905,1910,-5,2147,2203,-16,DL,2159,N941DL,JFK,MCO,130,944,19,10,2013-09-03T23:00:00Z
2013,9,3,1907,1905,2,2127,2205,-38,AA,1691,N543AA,EWR,DFW,173,1372,19,5,2013-09-03T23:00:00Z
2013,9,3,1907,1755,72,2114,1930,104,MQ,3301,N506MQ,LGA,RDU,66,431,17,55,2013-09-03T21:00:00Z
2013,9,3,1910,1915,-5,2207,2223,-16,9E,3335,N935XJ,LGA,DFW,174,1389,19,15,2013-09-03T23:00:00Z
2013,9,3,1911,1910,1,2203,2221,-18,DL,2065,N3767,JFK,FLL,147,1069,19,10,2013-09-03T23:00:00Z
2013,9,3,1911,1850,21,2118,2025,53,MQ,3674,N501MQ,LGA,CLE,62,419,18,50,2013-09-03T22:00:00Z
2013,9,3,1913,1916,-3,2154,2214,-20,B6,883,N645JB,JFK,MCO,136,944,19,16,2013-09-03T23:00:00Z
2013,9,3,1916,1905,11,2103,2100,3,9E,3433,N928XJ,JFK,PIT,62,340,19,5,2013-09-03T23:00:00Z
2013,9,3,1916,1908,8,2219,2220,-1,UA,1515,N16701,EWR,MIA,157,1085,19,8,2013-09-03T23:00:00Z
2013,9,3,1920,1930,-10,2043,2050,-7,EV,5714,N827AS,JFK,IAD,56,228,19,30,2013-09-03T23:00:00Z
2013,9,3,1923,1930,-7,2137,2125,12,MQ,3349,N522MQ,LGA,MSP,140,1020,19,30,2013-09-03T23:00:00Z
2013,9,3,1924,1925,-1,2202,2248,-46,DL,498,N353NW,JFK,SAT,190,1587,19,25,2013-09-03T23:00:00Z
2013,9,3,1924,1929,-5,2052,2109,-17,UA,1411,N17233,EWR,ORD,106,719,19,29,2013-09-03T23:00:00Z
2013,9,3,1925,1925,0,2052,2048,4,EV,4131,N11536,EWR,RIC,54,277,19,25,2013-09-03T23:00:00Z
2013,9,3,1925,1920,5,2209,2241,-32,B6,71,N565JB,JFK,SLC,260,1990,19,20,2013-09-03T23:00:00Z
2013,9,3,1925,1859,26,2209,2153,16,UA,1128,N27724,LGA,IAH,175,1416,18,59,2013-09-03T22:00:00Z
2013,9,3,1926,1934,-8,2133,2143,-10,EV,4293,N11539,EWR,CHS,94,628,19,34,2013-09-03T23:00:00Z
2013,9,3,1926,1930,-4,2308,2238,30,DL,2370,N342NB,LGA,PBI,160,1035,19,30,2013-09-03T23:00:00Z
2013,9,3,1927,1859,28,2136,2147,-11,B6,711,N568JB,JFK,LAS,280,2248,18,59,2013-09-03T22:00:00Z
2013,9,3,1927,1930,-3,2129,2201,-32,DL,1461,N3772H,EWR,ATL,101,746,19,30,2013-09-03T23:00:00Z
2013,9,3,1927,1935,-8,2259,2250,9,AA,2437,N3BBAA,LGA,MIA,156,1096,19,35,2013-09-03T23:00:00Z
2013,9,3,1928,1840,48,2045,2026,19,9E,3320,N933XJ,JFK,BUF,52,301,18,40,2013-09-03T22:00:00Z
2013,9,3,1928,1929,-1,2036,2049,-13,UA,1703,N31412,EWR,BOS,41,200,19,29,2013-09-03T23:00:00Z
2013,9,3,1929,1930,-1,2233,2250,-17,AA,235,N3JRAA,JFK,SEA,336,2422,19,30,2013-09-03T23:00:00Z
2013,9,3,1929,1930,-1,2155,2244,-49,UA,1526,N73278,EWR,LAX,298,2454,19,30,2013-09-03T23:00:00Z
2013,9,3,1931,1820,71,2153,2119,34,9E,3325,N904XJ,JFK,DFW,175,1391,18,20,2013-09-03T22:00:00Z
2013,9,3,1933,1935,-2,2227,2242,-15,UA,327,N830UA,EWR,SEA,322,2402,19,35,2013-09-03T23:00:00Z
2013,9,3,1935,1945,-10,2130,2156,-26,EV,4361,N22909,EWR,TYS,89,631,19,45,2013-09-03T23:00:00Z
2013,9,3,1935,1937,-2,2227,2241,-14,UA,251,N491UA,EWR,TPA,141,997,19,37,2013-09-03T23:00:00Z
2013,9,3,1936,1936,0,2307,2233,34,B6,1271,N536JB,LGA,FLL,155,1076,19,36,2013-09-03T23:00:00Z
2013,9,3,1937,1940,-3,2117,2120,-3,AA,363,N4XPAA,LGA,ORD,110,733,19,40,2013-09-03T23:00:00Z
2013,9,3,1938,1935,3,2128,2159,-31,9E,3470,N918XJ,JFK,CVG,87,589,19,35,2013-09-03T23:00:00Z
2013,9,3,1938,1940,-2,2226,2255,-29,B6,161,N746JB,JFK,SMF,321,2521,19,40,2013-09-03T23:00:00Z
2013,9,3,1941,1945,-4,2110,2106,4,9E,3864,N8409N,JFK,PHL,26,94,19,45,2013-09-03T23:00:00Z
2013,9,3,1944,1940,4,2120,2125,-5,MQ,3374,N810MQ,JFK,RDU,69,427,19,40,2013-09-03T23:00:00Z
2013,9,3,1945,1945,0,2200,2146,14,EV,5306,N744EV,LGA,GSO,70,461,19,45,2013-09-03T23:00:00Z
2013,9,3,1947,2000,-13,2123,2112,11,US,2162,N967UW,LGA,BOS,37,184,20,0,2013-09-04T00:00:00Z
2013,9,3,1950,1950,0,2156,2141,15,EV,5038,N751EV,LGA,BHM,115,866,19,50,2013-09-03T23:00:00Z
2013,9,3,1950,2000,-10,2240,2230,10,DL,1147,N928DL,LGA,ATL,98,762,20,0,2013-09-04T00:00:00Z
2013,9,3,1951,1819,92,2240,2118,82,B6,153,N517JB,JFK,PBI,146,1028,18,19,2013-09-03T22:00:00Z
2013,9,3,1953,2000,-7,2249,2304,-15,UA,1730,N35407,EWR,FLL,154,1065,20,0,2013-09-04T00:00:00Z
2013,9,3,1954,1930,24,2312,2232,40,DL,1435,N341NW,LGA,TPA,134,1010,19,30,2013-09-03T23:00:00Z
2013,9,3,1955,1959,-4,2151,2230,-39,EV,4152,N11565,EWR,ATL,101,746,19,59,2013-09-03T23:00:00Z
2013,9,3,1955,2000,-5,2138,2202,-24,EV,4543,N34111,EWR,DSM,139,1017,20,0,2013-09-04T00:00:00Z
2013,9,3,1955,1959,-4,2211,2249,-38,UA,1022,N76269,EWR,IAH,171,1400,19,59,2013-09-03T23:00:00Z
2013,9,3,1957,2000,-3,2148,2118,30,US,2195,N755US,LGA,DCA,44,214,20,0,2013-09-04T00:00:00Z
2013,9,3,1958,1930,28,2128,2125,3,9E,3497,N908XJ,JFK,RDU,69,427,19,30,2013-09-03T23:00:00Z
2013,9,3,1958,2000,-2,2233,2300,-27,VX,415,N623VA,JFK,LAX,307,2475,20,0,2013-09-04T00:00:00Z
2013,9,3,2001,1932,29,2254,2228,26,B6,225,N636JB,JFK,TPA,140,1005,19,32,2013-09-03T23:00:00Z
2013,9,3,2003,2010,-7,2114,2134,-20,B6,418,N203JB,JFK,BOS,40,187,20,10,2013-09-04T00:00:00Z
2013,9,3,2003,1900,63,2220,2131,49,DL,2454,N3749D,JFK,DEN,218,1626,19,0,2013-09-03T23:00:00Z
2013,9,3,2003,1950,13,2221,2140,41,MQ,3573,N720MQ,LGA,CMH,73,479,19,50,2013-09-03T23:00:00Z
2013,9,3,2006,2013,-7,2149,2220,-31,EV,4570,N12924,EWR,GRR,87,605,20,13,2013-09-04T00:00:00Z
2013,9,3,2007,2013,-6,2222,2254,-32,EV,4141,N17159,EWR,OKC,172,1325,20,13,2013-09-04T00:00:00Z
2013,9,3,2008,2013,-5,2204,2242,-38,EV,4333,N11191,EWR,TUL,159,1215,20,13,2013-09-04T00:00:00Z
2013,9,3,2008,2000,8,2156,2132,24,UA,695,N826UA,LGA,ORD,106,733,20,0,2013-09-04T00:00:00Z
2013,9,3,2010,2000,10,2201,2209,-8,EV,4321,N21197,EWR,MCI,148,1092,20,0,2013-09-04T00:00:00Z
2013,9,3,2012,2000,12,2308,2317,-9,UA,754,N529UA,EWR,SFO,329,2565,20,0,2013-09-04T00:00:00Z
2013,9,3,2013,1930,43,2316,2239,37,B6,201,N712JB,JFK,FLL,148,1069,19,30,2013-09-03T23:00:00Z
2013,9,3,2018,2001,17,2306,2254,12,B6,1083,N625JB,JFK,MCO,129,944,20,1,2013-09-04T00:00:00Z
2013,9,3,2018,1840,98,2240,2116,84,DL,87,N171DZ,JFK,ATL,101,760,18,40,2013-09-03T22:00:00Z
2013,9,3,2018,2017,1,2151,2159,-8,UA,1464,N17730,EWR,CLE,62,404,20,17,2013-09-04T00:00:00Z
2013,9,3,2020,2029,-9,2202,2225,-23,EV,4368,N11165,EWR,DAY,79,533,20,29,2013-09-04T00:00:00Z
2013,9,3,2021,2029,-8,2210,2237,-27,EV,4536,N16541,EWR,CVG,89,569,20,29,2013-09-04T00:00:00Z
2013,9,3,2022,2029,-7,2214,2216,-2,EV,5956,N19554,LGA,CLE,64,419,20,29,2013-09-04T00:00:00Z
2013,9,3,2023,2025,-2,2307,2328,-21,UA,771,N598UA,JFK,LAX,306,2475,20,25,2013-09-04T00:00:00Z
2013,9,3,2023,2005,18,2134,2130,4,MQ,3604,N514MQ,EWR,ORD,101,719,20,5,2013-09-04T00:00:00Z
2013,9,3,2024,2029,-5,2220,2248,-28,EV,4085,N24128,EWR,OMA,156,1134,20,29,2013-09-04T00:00:00Z
2013,9,3,2024,2029,-5,2335,2359,-24,B6,915,N661JB,JFK,SFO,325,2586,20,29,2013-09-04T00:00:00Z
2013,9,3,2024,2029,-5,2259,2331,-32,UA,1416,N16217,EWR,AUS,191,1504,20,29,2013-09-04T00:00:00Z
2013,9,3,2025,2040,-15,2129,2154,-25,B6,2680,N296JB,EWR,BOS,42,200,20,40,2013-09-04T00:00:00Z
2013,9,3,2026,2035,-9,2143,2211,-28,9E,3395,N926XJ,JFK,DCA,42,213,20,35,2013-09-04T00:00:00Z
2013,9,3,2030,2030,0,2213,2203,10,FL,357,N945AT,LGA,CAK,57,397,20,30,2013-09-04T00:00:00Z
2013,9,3,2033,2040,-7,2247,2300,-13,9E,4033,N8924B,LGA,TYS,91,647,20,40,2013-09-04T00:00:00Z
2013,9,3,2034,1959,35,2133,2111,22,EV,4312,N13908,EWR,DCA,41,199,19,59,2013-09-03T23:00:00Z
2013,9,3,2039,2025,14,2150,2140,10,AA,2314,N3HMAA,JFK,BOS,39,187,20,25,2013-09-04T00:00:00Z
2013,9,3,2040,2100,-20,2340,2336,4,B6,499,N608JB,LGA,MCO,128,950,21,0,2013-09-04T01:00:00Z
2013,9,3,2040,2030,10,2147,2150,-3,WN,565,N278WN,EWR,MDW,104,711,20,30,2013-09-04T00:00:00Z
2013,9,3,2042,2030,12,2205,2155,10,WN,1707,N449WN,LGA,MDW,105,725,20,30,2013-09-04T00:00:00Z
2013,9,3,2043,2049,-6,2205,2232,-27,EV,4672,N13955,EWR,STL,124,872,20,49,2013-09-04T00:00:00Z
2013,9,3,2045,1822,143,2237,2044,113,9E,3542,N919XJ,JFK,MSP,143,1029,18,22,2013-09-03T22:00:00Z
2013,9,3,2045,1905,100,2253,2137,76,DL,1729,N3743H,JFK,LAS,275,2248,19,5,2013-09-03T23:00:00Z
2013,9,3,2045,2050,-5,2319,7,-48,UA,471,N504UA,EWR,SFO,315,2565,20,50,2013-09-04T00:00:00Z
2013,9,3,2046,2007,39,2310,2259,11,B6,1505,N618JB,JFK,ABQ,227,1826,20,7,2013-09-04T00:00:00Z
2013,9,3,2046,2100,-14,2207,2214,-7,US,2197,N702UW,LGA,DCA,40,214,21,0,2013-09-04T01:00:00Z
2013,9,3,2047,2100,-13,2207,2210,-3,US,2164,N946UW,LGA,BOS,41,184,21,0,2013-09-04T01:00:00Z
2013,9,3,2049,1935,74,2340,2232,68,DL,1485,N944DL,LGA,MCO,128,950,19,35,2013-09-03T23:00:00Z
2013,9,3,2051,1945,66,1,2305,56,DL,1768,N666DN,JFK,SLC,256,1990,19,45,2013-09-03T23:00:00Z
2013,9,3,2053,2100,-7,2258,2245,13,MQ,3384,N537MQ,LGA,CLT,79,544,21,0,2013-09-04T01:00:00Z
2013,9,3,2056,2106,-10,2207,2229,-22,EV,4119,N11535,EWR,RIC,51,277,21,6,2013-09-04T01:00:00Z
2013,9,3,2058,2100,-2,2328,14,-46,DL,2363,N189DN,JFK,LAX,295,2475,21,0,2013-09-04T01:00:00Z
2013,9,3,2100,2059,1,2203,2211,-8,UA,1066,N38727,EWR,BOS,38,200,20,59,2013-09-04T00:00:00Z
2013,9,3,2103,2113,-10,2244,2307,-23,EV,4700,N13914,EWR,CLT,80,529,21,13,2013-09-04T01:00:00Z
2013,9,3,2103,2051,12,2358,2358,0,B6,165,N599JB,JFK,PDX,324,2454,20,51,2013-09-04T00:00:00Z
